price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,urban_mobility_index,education_index,employment_index
180000,planta 2,interior,3,51.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
260000,planta 2,exterior,2,62.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
299000,bajo,exterior,1,67.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
215000,planta 2,exterior,2,61.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
460000,planta 1,exterior,4,179.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
455000,planta 1,exterior,3,104.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
149000,bajo,exterior,2,57.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
649990,planta 2,exterior,4,122.0,1,1,Almenara,tetuan,268.0,10.96,9.92,9.99
460000,planta 4,exterior,1,65.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
265000,planta 1,exterior,2,67.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
210000,entreplanta,exterior,2,63.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
135000,planta 1,exterior,2,50.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
385000,planta 4,exterior,2,80.0,1,1,Berruguete,tetuan,0.0,22.98,9.3,9.27
398500,planta 10,exterior,3,75.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
245000,planta 2,exterior,3,101.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
299000,planta 1,exterior,3,97.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
279000,planta 4,exterior,3,69.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
319000,planta 3,exterior,3,89.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
299900,planta 1,exterior,2,83.0,1,1,Berruguete,tetuan,0.0,22.98,9.3,9.27
517500,planta 2,exterior,2,112.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
656500,planta 3,exterior,3,136.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
469000,planta 2,exterior,2,93.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
325000,bajo,exterior,4,88.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
184900,bajo,exterior,1,64.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
173900,bajo,exterior,2,53.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
279000,planta 3,exterior,2,63.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
195000,planta 3,exterior,3,70.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
179000,planta 4,interior,2,36.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
139000,bajo,exterior,1,40.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
165000,bajo,exterior,1,49.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
220000,planta 2,exterior,3,81.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
145000,bajo,interior,2,45.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
425000,planta 2,exterior,3,123.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
287500,planta 4,exterior,2,61.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
230000,bajo,exterior,1,64.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
259900,planta 1,exterior,2,82.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
145000,bajo,interior,1,47.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
230000,planta 2,exterior,2,65.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
125000,planta 2,interior,2,40.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
156650,planta 1,exterior,2,59.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
300000,planta 1,exterior,2,93.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
390000,planta 2,exterior,3,110.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
215000,planta 2,exterior,2,52.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
365000,planta 2,exterior,2,75.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
195000,planta 2,exterior,1,65.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
450000,planta 2,exterior,3,120.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
229000,planta 1,exterior,2,49.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
340000,planta 1,exterior,1,76.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
230000,planta 2,exterior,2,38.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
390000,planta 2,exterior,3,97.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
175000,bajo,interior,1,41.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
500000,planta 7,exterior,4,125.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
290000,planta 1,exterior,3,83.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
277500,planta 1,exterior,3,80.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
209000,planta 1,exterior,2,69.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
233000,entreplanta,exterior,1,85.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
421999,planta 2,exterior,3,97.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
238000,planta 2,exterior,3,82.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
365000,planta 3,exterior,2,91.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
259000,planta 3,exterior,1,46.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
269900,planta 1,exterior,2,68.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
249000,planta 1,exterior,3,66.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
213500,bajo,exterior,1,73.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
260000,planta 4,exterior,1,75.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
150000,planta 3,exterior,2,60.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
150000,bajo,exterior,1,59.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
135000,planta 3,exterior,1,30.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
299000,planta 2,exterior,3,75.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
190000,planta 3,exterior,2,50.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
425000,planta 2,exterior,3,105.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
425000,planta 3,exterior,2,78.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
259000,planta 3,interior,2,57.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
410000,bajo,interior,3,173.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
175000,planta 2,interior,2,41.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
229000,planta 2,exterior,3,67.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
118800,planta 1,exterior,1,44.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
109000,planta 3,exterior,1,87.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
244900,planta 2,exterior,1,67.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
235000,planta 2,interior,1,63.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
315000,bajo,exterior,3,95.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
395000,planta 8,exterior,3,118.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
339900,planta 4,exterior,2,80.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
349000,planta 3,exterior,1,67.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
229000,planta 1,exterior,3,83.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
135000,planta 1,interior,2,47.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
359000,planta 3,exterior,1,45.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
345000,planta 3,exterior,3,76.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
387900,planta 5,interior,4,104.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
195000,entreplanta,exterior,1,69.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
189000,bajo,interior,2,41.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
440000,planta 1,exterior,3,79.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
242000,planta 1,exterior,1,63.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
232000,planta 2,exterior,1,57.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
195000,bajo,exterior,1,60.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
197000,planta 2,exterior,1,47.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
187000,planta 1,exterior,1,63.0,0,1,Berruguete,tetuan,0.0,22.98,9.3,9.27
399000,planta 1,exterior,4,102.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
295000,planta 4,exterior,3,71.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
217000,planta 3,exterior,3,89.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
280000,planta 2,exterior,3,77.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
273000,planta 1,exterior,2,77.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
216000,planta 2,exterior,2,60.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
198000,planta 2,exterior,1,59.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
220000,bajo,exterior,1,75.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
176000,bajo,exterior,2,46.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
260000,planta 2,exterior,1,60.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
175000,planta 3,exterior,3,70.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
258000,planta 1,exterior,3,90.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
78500,semi-sotano,exterior,2,21.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
364000,planta 2,exterior,2,71.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
279000,planta 1,exterior,1,51.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
670000,planta 4,interior,2,84.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
219000,planta 1,exterior,2,73.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
580000,planta 5,exterior,5,154.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
335000,planta 2,exterior,2,90.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
375000,planta 3,exterior,2,70.0,1,1,Almenara,tetuan,268.0,10.96,9.92,9.99
270000,bajo,exterior,1,60.0,1,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
135000,bajo,exterior,1,50.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
178000,planta 3,exterior,3,57.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
270000,planta 1,exterior,2,78.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
240000,bajo,exterior,1,60.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
310000,planta 3,exterior,1,68.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
147000,bajo,exterior,2,46.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
199900,planta 2,exterior,2,36.0,1,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
374000,planta 1,exterior,2,94.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
605000,planta 2,exterior,3,166.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
396000,planta 2,exterior,2,96.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
298000,planta 2,exterior,2,99.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
180000,bajo,interior,2,55.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
312000,planta 4,exterior,2,76.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
235000,planta 1,exterior,2,60.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
175000,planta 1,exterior,2,60.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
349000,planta 1,interior,3,128.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
165000,planta 1,exterior,1,50.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
244900,planta 2,exterior,1,93.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
149000,bajo,exterior,1,55.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
405000,planta 6,exterior,1,60.0,1,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
195000,planta 3,exterior,3,77.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
222000,planta 2,exterior,2,60.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
109999,bajo,exterior,2,50.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
209999,planta 1,exterior,2,60.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
239900,bajo,exterior,1,53.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
198000,planta 2,exterior,2,45.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
310000,bajo,exterior,3,128.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
360000,planta 2,exterior,4,160.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
480000,planta 2,exterior,5,105.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
189000,planta 1,exterior,3,66.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
96000,bajo,exterior,1,30.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
189000,bajo,exterior,2,55.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
359000,casa,exterior,4,147.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
499000,planta 2,exterior,3,126.0,1,1,Almenara,tetuan,268.0,10.96,9.92,9.99
253000,planta 2,exterior,4,108.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
170000,planta 4,interior,2,49.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
360000,planta 1,exterior,2,81.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
365000,planta 1,exterior,4,80.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
199000,planta 3,interior,1,52.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
250000,bajo,exterior,1,108.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
130000,bajo,exterior,1,23.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
370000,planta 3,exterior,2,114.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
195000,planta 4,exterior,2,57.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
275000,bajo,exterior,2,70.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
149000,planta 1,exterior,1,40.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
165000,planta 1,interior,1,36.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
240000,planta 1,exterior,3,60.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
159900,planta 1,exterior,1,41.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
190000,bajo,exterior,2,58.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
315000,planta 3,exterior,3,102.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
178000,bajo,exterior,3,70.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
225000,planta 3,exterior,2,68.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
180000,bajo,interior,1,50.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
295000,planta 4,exterior,3,75.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
185000,sotano,interior,2,77.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
250500,planta 2,exterior,1,68.0,1,1,Almenara,tetuan,268.0,10.96,9.92,9.99
205000,bajo,exterior,3,65.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
273000,planta 2,exterior,1,51.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
240000,planta 1,exterior,3,75.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
218000,planta 1,exterior,1,39.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
249000,planta 3,exterior,1,45.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
102000,bajo,exterior,2,34.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
210000,planta 1,exterior,2,55.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
160000,bajo,exterior,1,68.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
239000,planta 1,exterior,4,78.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
260000,planta 2,exterior,1,50.0,1,1,Almenara,tetuan,268.0,10.96,9.92,9.99
195000,planta 2,exterior,2,54.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
275000,planta 3,exterior,4,70.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
235000,planta 1,exterior,1,63.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
390000,planta 4,exterior,4,103.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
309000,planta 2,exterior,2,80.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
120000,bajo,interior,1,24.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
225000,planta 2,exterior,1,57.0,1,1,Berruguete,tetuan,0.0,22.98,9.3,9.27
208000,bajo,exterior,2,66.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
455000,planta 1,exterior,3,106.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
126000,bajo,exterior,1,30.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
350000,planta 3,exterior,2,90.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
169999,bajo,exterior,4,56.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
550000,planta 2,exterior,4,112.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
120000,bajo,interior,1,27.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
215000,entreplanta,exterior,2,55.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
250000,planta 3,exterior,2,58.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
298000,planta 4,exterior,4,93.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
350000,planta 2,exterior,4,128.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
200000,entreplanta,exterior,1,46.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
279000,planta 1,exterior,3,83.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
290000,planta 1,exterior,3,89.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
429000,planta 3,exterior,2,100.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
480000,bajo,exterior,2,89.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
265000,bajo,exterior,2,93.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
215000,planta 3,exterior,3,67.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
1000000,planta 2,exterior,5,156.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
300000,bajo,exterior,2,78.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
129000,planta 1,interior,1,32.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
148000,bajo,interior,2,45.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
216000,planta 3,exterior,2,86.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
190000,planta 3,interior,1,52.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
225000,bajo,interior,2,65.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
275000,planta 1,exterior,3,100.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
239000,planta 1,exterior,3,80.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
115000,planta 3,interior,2,40.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
354000,planta 3,exterior,2,91.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
303000,planta 3,exterior,2,80.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
299000,planta 3,exterior,2,84.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
260000,planta 2,exterior,2,70.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
245000,planta 1,exterior,2,70.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
269000,planta 1,exterior,2,76.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
390000,bajo,exterior,2,141.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
355000,planta 1,exterior,1,79.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
380000,planta 2,exterior,1,79.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
405000,planta 3,exterior,1,79.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
440000,planta 4,exterior,1,62.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
115000,bajo,interior,2,61.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
175000,planta 2,interior,2,42.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
195900,planta 2,interior,4,60.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
230000,planta 2,exterior,1,51.0,1,1,Berruguete,tetuan,0.0,22.98,9.3,9.27
179000,casa,exterior,2,65.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
250000,planta 3,exterior,3,91.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
199000,planta 2,exterior,2,47.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
399000,planta 7,exterior,3,108.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
628000,planta 20,exterior,2,112.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
707000,planta 6,exterior,3,146.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
454000,planta 4,exterior,2,92.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
444000,planta 2,exterior,2,92.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
798000,planta 14,exterior,3,146.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
770000,planta 10,exterior,3,146.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
716000,planta 8,exterior,2,146.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
390000,planta 3,exterior,1,76.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
69000,bajo,exterior,1,34.0,0,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
250000,planta 3,exterior,2,47.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
347000,planta 2,exterior,2,74.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
310000,bajo,exterior,2,70.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
269000,bajo,exterior,2,65.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
327000,planta 2,exterior,2,67.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
337000,planta 1,exterior,2,74.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
317000,planta 1,exterior,2,67.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
278000,bajo,exterior,2,74.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
375000,planta 3,exterior,2,79.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
210000,planta 1,exterior,2,85.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
360000,planta 1,exterior,2,78.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
349000,planta 1,exterior,2,80.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
218000,planta 4,exterior,4,68.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
238500,planta 2,interior,4,74.0,0,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
124000,bajo,exterior,1,29.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
198000,bajo,exterior,1,49.0,0,0,Cuatro Caminos,tetuan,2413.0,7.5,8.5,6.79
362000,planta 2,interior,4,104.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
415000,planta 6,exterior,2,93.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
158000,bajo,exterior,1,35.0,1,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
390000,planta 3,exterior,2,66.0,1,0,Almenara,tetuan,268.0,10.96,9.92,9.99
445000,planta 3,exterior,2,120.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
290000,planta 1,exterior,2,67.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
199000,planta 1,exterior,3,65.0,0,0,Almenara,tetuan,268.0,10.96,9.92,9.99
394000,planta 5,exterior,3,100.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
290000,planta 2,exterior,3,89.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
225000,bajo,exterior,1,47.0,1,0,Berruguete,tetuan,0.0,22.98,9.3,9.27
314500,planta 3,exterior,2,84.0,1,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
257000,planta 2,exterior,1,47.0,0,0,Castillejos,tetuan,1718.0,8.8,10.44,7.04
139000,bajo,interior,2,40.0,0,0,Bellas Vistas,tetuan,1114.0,11.66,9.13,9.37
267000,planta 1,exterior,1,65.0,0,1,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
230556,planta 2,exterior,2,69.0,1,0,Valdeacederas,tetuan,139.0,4.91,11.54,9.31
