,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,built_year,has_lift,is_exterior,district
432,90.0,3,2.0,five,139000,False,2008.0,True,True,Villaverde 21
433,63.0,2,1.0,one,102000,True,1962.0,False,True,Villaverde 21
436,115.0,3,1.0,four,148000,False,1971.0,True,True,Villaverde 21
437,70.0,3,1.0,four,95000,False,1971.0,False,True,Villaverde 21
438,71.0,3,1.0,five,100000,False,1971.0,True,True,Villaverde 21
439,70.0,3,1.0,five,97000,False,1971.0,False,True,Villaverde 21
440,100.0,3,2.0,four,179000,False,1971.0,True,True,Villaverde 21
441,63.0,3,1.0,five,119000,False,1971.0,False,True,Villaverde 21
443,105.0,3,2.0,five,260000,False,1971.0,True,True,Villaverde 21
444,93.0,2,2.0,one,210000,False,1971.0,True,True,Villaverde 21
445,80.0,2,2.0,one,250000,False,1971.0,True,True,Villaverde 21
446,54.0,2,1.0,three,148000,False,1971.0,False,True,Villaverde 21
447,64.0,2,1.0,zero,99000,False,1971.0,False,True,Villaverde 21
448,68.0,3,1.0,one,88000,True,1971.0,False,True,Villaverde 21
450,100.0,3,2.0,five,299995,False,1971.0,True,True,Villaverde 21
451,62.0,2,2.0,two,148000,False,1969.0,False,True,Villaverde 21
452,78.0,3,1.0,one,127000,False,1984.0,True,False,Villaverde 21
453,83.0,3,1.0,three,155000,False,1964.0,False,True,Villaverde 21
454,68.0,3,1.0,two,97000,False,1971.0,False,True,Villaverde 21
456,66.0,2,1.0,mezzanine,95000,True,1971.0,False,True,Villaverde 21
457,65.0,3,1.0,three,110000,True,1971.0,False,True,Villaverde 21
458,65.0,2,1.0,eight,125000,False,1972.0,True,True,Villaverde 21
459,70.0,2,2.0,zero,196000,False,1971.0,False,True,Villaverde 21
460,49.0,2,1.0,zero,120000,False,1971.0,False,True,Villaverde 21
461,100.0,3,2.0,four,210000,False,1971.0,True,True,Villaverde 21
462,90.0,4,2.0,zero,230000,False,1971.0,True,True,Villaverde 21
463,65.0,3,1.0,mezzanine,107583,False,1980.0,False,True,Villaverde 21
464,68.0,2,1.0,eight,120000,False,1971.0,True,True,Villaverde 21
465,90.0,3,1.0,one,140000,True,1971.0,False,True,Villaverde 21
466,55.0,2,1.0,zero,135000,False,1971.0,True,True,Villaverde 21
467,70.0,2,1.0,three,126000,False,1971.0,False,True,Villaverde 21
468,123.0,4,2.0,three,220000,False,1981.0,False,True,Villaverde 21
469,74.0,2,2.0,two,198000,False,1971.0,True,True,Villaverde 21
470,64.0,2,1.0,two,150000,False,1971.0,False,True,Villaverde 21
471,80.0,3,2.0,zero,160000,False,2000.0,True,True,Villaverde 21
472,113.0,3,2.0,one,359900,False,2010.0,True,True,Villaverde 21
473,89.0,3,2.0,four,174000,False,2000.0,True,True,Villaverde 21
474,109.0,3,1.0,one,185000,False,1971.0,False,True,Villaverde 21
475,120.0,3,1.0,four,180000,True,1974.0,False,True,Villaverde 21
476,101.0,2,2.0,zero,245000,False,2007.0,True,True,Villaverde 21
477,75.0,2,1.0,three,146000,False,1970.0,False,True,Villaverde 21
478,52.0,2,1.0,four,85000,False,1971.0,True,True,Villaverde 21
479,75.0,3,1.0,mezzanine,139900,False,1971.0,False,True,Villaverde 21
480,75.0,3,1.0,four,113000,False,1971.0,False,True,Villaverde 21
481,30.0,1,1.0,zero,72000,False,1981.0,False,True,Villaverde 21
482,54.0,3,1.0,three,91957,False,1964.0,False,True,Villaverde 21
483,65.0,3,1.0,three,109900,False,1971.0,False,True,Villaverde 21
484,65.0,2,1.0,four,105000,False,1971.0,False,True,Villaverde 21
485,60.0,2,1.0,zero,70000,False,1971.0,False,True,Villaverde 21
486,69.0,2,1.0,zero,132000,False,1965.0,False,True,Villaverde 21
487,65.0,3,1.0,mezzanine,120000,False,1971.0,True,True,Villaverde 21
488,90.0,3,1.0,one,159000,False,1971.0,False,False,Villaverde 21
489,100.0,3,2.0,three,230000,False,1971.0,True,True,Villaverde 21
493,65.0,3,1.0,two,120000,False,1971.0,False,True,Villaverde 21
494,60.0,2,1.0,three,138000,False,1971.0,False,True,Villaverde 21
495,83.0,3,1.0,one,116675,False,1965.0,False,True,Villaverde 21
496,76.0,2,1.0,two,109491,False,1968.0,True,True,Villaverde 21
498,80.0,2,2.0,one,250000,False,2005.0,True,True,Villaverde 21
499,88.0,2,2.0,one,304000,False,1971.0,True,True,Villaverde 21
500,67.0,3,1.0,one,150000,False,1971.0,False,True,Villaverde 21
501,90.0,3,1.0,one,208000,False,1971.0,True,True,Villaverde 21
502,75.0,3,1.0,one,114900,False,1984.0,True,False,Villaverde 21
503,89.0,3,1.0,mezzanine,139000,True,1971.0,True,True,Villaverde 21
504,66.0,2,1.0,one,116600,False,1972.0,True,True,Villaverde 21
506,85.0,2,2.0,three,180000,False,1971.0,True,True,Villaverde 21
507,68.0,2,1.0,three,207000,False,1971.0,True,True,Villaverde 21
508,105.0,3,2.0,zero,182260,False,1983.0,False,True,Villaverde 21
509,85.0,3,1.0,two,159000,False,1971.0,False,True,Villaverde 21
510,88.0,3,1.0,zero,116000,False,1964.0,False,True,Villaverde 21
511,160.0,2,1.0,five,260000,False,1992.0,True,True,Villaverde 21
515,53.0,1,1.0,three,144000,False,2007.0,True,True,Villaverde 21
516,89.0,3,2.0,five,235000,False,2003.0,True,True,Villaverde 21
517,119.0,3,2.0,three,269000,False,1971.0,True,True,Villaverde 21
518,65.0,3,1.0,three,97000,False,1965.0,False,True,Villaverde 21
519,120.0,4,2.0,one,173000,False,1971.0,True,True,Villaverde 21
520,85.0,3,1.0,four,140200,False,1997.0,False,True,Villaverde 21
521,110.0,2,2.0,two,225000,False,1971.0,True,True,Villaverde 21
522,116.0,3,2.0,five,295000,False,2002.0,True,True,Villaverde 21
523,80.0,3,1.0,one,135000,False,1979.0,False,True,Villaverde 21
524,115.0,3,2.0,six,275000,False,1971.0,True,True,Villaverde 21
525,114.0,4,2.0,three,257000,False,1971.0,True,True,Villaverde 21
527,110.0,3,2.0,six,274999,False,1971.0,True,True,Villaverde 21
528,70.0,2,1.0,three,146750,False,1971.0,True,True,Villaverde 21
529,86.0,2,2.0,two,218000,False,1971.0,True,False,Villaverde 21
530,100.0,3,2.0,five,285000,False,2002.0,True,True,Villaverde 21
532,124.0,3,2.0,one,260000,False,1971.0,True,True,Villaverde 21
533,60.0,3,1.0,one,84900,True,1963.0,False,False,Villaverde 21
534,62.0,3,1.0,two,108000,False,1960.0,False,True,Villaverde 21
535,118.0,3,2.0,two,224000,False,1971.0,False,True,Villaverde 21
536,92.0,2,2.0,zero,154500,False,1971.0,True,True,Villaverde 21
537,78.0,3,1.0,two,116050,False,1976.0,False,True,Villaverde 21
538,70.0,3,1.0,one,129990,False,1968.0,False,True,Villaverde 21
540,89.0,2,2.0,three,144801,False,1994.0,True,True,Villaverde 21
541,92.0,3,1.0,one,147000,False,1971.0,False,True,Villaverde 21
542,85.0,0,2.0,zero,78000,True,1971.0,False,True,Villaverde 21
544,80.0,3,1.0,zero,99000,True,1971.0,False,True,Villaverde 21
546,64.0,2,1.0,one,149999,False,2000.0,True,True,Villaverde 21
552,78.0,2,1.0,mezzanine,146800,False,1972.0,True,True,Villaverde 21
553,72.0,2,1.0,three,139000,False,1971.0,True,True,Villaverde 21
554,60.0,3,1.0,six,66000,True,1971.0,False,True,Villaverde 21
555,60.0,2,1.0,five,70000,False,1960.0,False,True,Villaverde 21
556,59.0,2,2.0,three,99000,False,1971.0,False,True,Villaverde 21
557,90.0,3,1.0,two,190000,False,1971.0,False,True,Villaverde 21
558,61.0,2,1.0,two,93000,False,1965.0,False,False,Villaverde 21
559,73.0,3,1.0,four,79900,False,1971.0,False,True,Villaverde 21
562,108.0,3,1.0,four,143900,False,1971.0,True,True,Villaverde 21
563,187.0,3,2.0,zero,295000,False,2003.0,True,True,Villaverde 21
564,62.0,2,1.0,two,107000,False,1965.0,False,True,Villaverde 21
566,89.0,2,2.0,four,250000,False,2004.0,True,True,Villaverde 21
567,68.0,2,1.0,one,164000,False,1966.0,False,True,Villaverde 21
568,65.0,3,1.0,four,108000,False,1971.0,False,True,Villaverde 21
569,114.0,4,2.0,three,257000,False,1987.0,True,True,Villaverde 21
570,70.0,3,1.0,five,119000,False,1961.0,False,True,Villaverde 21
571,55.0,2,1.0,two,99900,False,1966.0,False,True,Villaverde 21
572,90.0,2,1.0,zero,215000,False,2009.0,True,True,Villaverde 21
573,67.0,3,1.0,three,99000,True,1960.0,False,True,Villaverde 21
574,110.0,2,2.0,three,225000,False,2004.0,True,True,Villaverde 21
575,125.0,3,3.0,seven,275000,False,1971.0,True,True,Villaverde 21
576,65.0,3,1.0,five,85000,True,1965.0,False,True,Villaverde 21
577,57.0,3,1.0,three,109000,False,1971.0,False,True,Villaverde 21
579,80.0,3,2.0,four,130000,False,2011.0,True,True,Villaverde 21
580,110.0,4,1.0,three,199000,False,1971.0,True,True,Villaverde 21
582,93.0,3,1.0,two,125000,False,1961.0,False,True,Villaverde 21
583,120.0,3,2.0,six,250000,False,2003.0,True,True,Villaverde 21
584,78.0,2,1.0,one,198500,False,2003.0,True,True,Villaverde 21
585,147.0,4,2.0,seven,350000,False,2002.0,True,True,Villaverde 21
586,52.0,2,1.0,one,99900,False,1968.0,False,True,Villaverde 21
588,102.0,3,2.0,five,245000,False,1971.0,True,True,Villaverde 21
589,200.0,5,3.0,four,330000,False,2002.0,True,True,Villaverde 21
590,69.0,2,1.0,zero,119000,False,1965.0,True,True,Villaverde 21
591,104.0,3,2.0,zero,305000,False,2015.0,True,True,Villaverde 21
592,80.0,3,1.0,three,107260,False,1975.0,False,True,Villaverde 21
593,65.0,3,1.0,three,99000,False,1961.0,False,True,Villaverde 21
594,62.0,2,1.0,two,93000,False,1960.0,False,True,Villaverde 21
595,69.0,3,1.0,two,97000,False,1985.0,False,True,Villaverde 21
596,65.0,3,1.0,two,95000,False,1960.0,False,True,Villaverde 21
597,80.0,3,1.0,one,128000,True,1967.0,False,True,Villaverde 21
598,116.0,3,2.0,six,280000,False,1971.0,True,True,Villaverde 21
599,160.0,4,2.0,five,450000,False,2005.0,True,True,Villaverde 21
600,83.0,3,1.0,eight,147000,True,1971.0,True,True,Villaverde 21
602,110.0,4,1.0,two,199000,False,1971.0,True,True,Villaverde 21
603,75.0,3,1.0,two,125000,False,1969.0,False,True,Villaverde 21
604,60.0,3,1.0,one,110000,False,1960.0,False,True,Villaverde 21
605,75.0,2,1.0,one,125000,False,1971.0,False,True,Villaverde 21
606,78.0,3,1.0,four,108300,False,1971.0,False,True,Villaverde 21
607,106.0,3,2.0,one,249500,False,2019.0,True,True,Villaverde 21
608,65.0,3,1.0,mezzanine,124000,True,1970.0,False,True,Villaverde 21
610,95.0,3,2.0,five,164000,False,2011.0,True,True,Villaverde 21
611,90.0,3,2.0,two,179000,False,2000.0,True,True,Villaverde 21
612,79.0,3,1.0,one,135000,False,1959.0,True,True,Villaverde 21
613,54.0,1,1.0,one,119000,False,1994.0,False,True,Villaverde 21
614,78.0,2,1.0,one,107900,False,1971.0,False,True,Villaverde 21
615,109.0,3,1.0,one,139000,False,1971.0,True,True,Villaverde 21
616,100.0,3,1.0,one,184000,False,1971.0,False,True,Villaverde 21
617,125.0,4,2.0,mezzanine,175000,False,1971.0,True,True,Villaverde 21
618,50.0,2,1.0,mezzanine,99000,False,1971.0,False,True,Villaverde 21
619,70.0,3,1.0,three,99000,False,1971.0,False,True,Villaverde 21
620,56.0,3,1.0,one,78000,False,1960.0,False,True,Villaverde 21
621,60.0,2,1.0,one,68260,False,1966.0,False,True,Villaverde 21
622,98.0,2,2.0,four,257000,False,2003.0,True,True,Villaverde 21
623,104.0,3,2.0,one,155000,True,1971.0,True,True,Villaverde 21
625,133.0,3,3.0,three,239000,False,2002.0,True,True,Villaverde 21
626,114.0,3,2.0,three,175000,False,1994.0,True,True,Villaverde 21
627,90.0,4,1.0,zero,165000,False,1972.0,True,True,Villaverde 21
628,124.0,3,2.0,three,245000,False,1971.0,True,True,Villaverde 21
629,75.0,3,1.0,two,136000,False,1971.0,False,True,Villaverde 21
630,70.0,3,1.0,three,109000,False,1969.0,False,True,Villaverde 21
631,162.0,4,2.0,four,345000,False,2001.0,True,True,Villaverde 21
632,108.0,3,2.0,three,195000,False,1971.0,True,True,Villaverde 21
633,78.0,3,1.0,zero,130700,False,1960.0,False,True,Villaverde 21
634,60.0,1,1.0,zero,123000,False,1971.0,True,True,Villaverde 21
635,63.0,1,1.0,two,106900,False,1971.0,True,True,Villaverde 21
636,75.0,3,1.0,mezzanine,140000,False,1970.0,True,True,Villaverde 21
637,47.0,1,1.0,five,139000,False,2007.0,True,True,Villaverde 21
639,80.0,4,1.0,two,165000,False,1971.0,False,True,Villaverde 21
640,100.0,3,1.0,four,178000,False,1971.0,False,True,Villaverde 21
641,49.0,2,1.0,zero,145000,False,1966.0,True,True,Villaverde 21
643,85.0,2,2.0,one,185000,False,1971.0,True,True,Villaverde 21
644,106.0,3,2.0,one,245000,False,1971.0,True,True,Villaverde 21
645,70.0,3,1.0,two,108000,False,1971.0,False,True,Villaverde 21
646,134.0,4,2.0,two,292900,False,1971.0,True,True,Villaverde 21
647,107.0,3,2.0,zero,291000,False,1971.0,True,True,Villaverde 21
648,52.0,1,1.0,one,124000,False,1971.0,True,True,Villaverde 21
651,72.0,2,2.0,one,170000,False,1971.0,True,True,Villaverde 21
652,99.0,3,2.0,one,229000,False,2002.0,True,True,Villaverde 21
653,112.0,3,2.0,three,299000,False,1971.0,True,True,Villaverde 21
654,144.0,4,2.0,two,268000,False,2003.0,True,True,Villaverde 21
656,77.0,3,2.0,one,199306,False,1971.0,True,True,Villaverde 21
657,103.0,3,2.0,three,235293,False,1971.0,True,True,Villaverde 21
658,105.0,2,2.0,five,232695,False,1971.0,True,True,Villaverde 21
659,105.0,3,2.0,five,235815,False,1971.0,True,True,Villaverde 21
660,106.0,3,2.0,one,250356,False,1971.0,True,True,Villaverde 21
661,105.0,3,2.0,six,235305,False,1971.0,True,True,Villaverde 21
662,105.0,3,2.0,three,234990,False,1971.0,True,True,Villaverde 21
663,103.0,3,2.0,two,235815,False,1971.0,True,True,Villaverde 21
664,103.0,3,2.0,four,236227,False,1971.0,True,True,Villaverde 21
665,105.0,3,2.0,four,234990,False,1971.0,True,True,Villaverde 21
666,103.0,3,2.0,four,235293,False,1971.0,True,True,Villaverde 21
667,114.0,3,2.0,three,253291,False,1971.0,True,True,Villaverde 21
668,103.0,3,2.0,two,235172,False,1971.0,True,True,Villaverde 21
669,106.0,3,2.0,two,252891,False,1971.0,True,True,Villaverde 21
670,105.0,3,2.0,one,236154,False,1971.0,True,True,Villaverde 21
671,103.0,3,2.0,one,236227,False,1971.0,True,True,Villaverde 21
672,98.0,2,2.0,five,228208,False,1971.0,True,True,Villaverde 21
673,105.0,3,2.0,two,235402,False,1971.0,True,True,Villaverde 21
684,60.0,2,1.0,zero,130000,False,1971.0,False,True,Villaverde 21
685,130.0,2,1.0,three,215000,False,1971.0,False,True,Villaverde 21
686,70.0,3,1.0,seven,129000,False,1971.0,True,True,Villaverde 21
687,76.0,3,2.0,one,196541,False,1971.0,True,True,Villaverde 21
688,70.0,3,1.0,one,130000,False,1971.0,False,True,Villaverde 21
689,63.0,3,1.0,one,69900,False,1971.0,False,True,Villaverde 21
690,51.0,3,1.0,three,115000,False,1965.0,False,True,Villaverde 21
691,90.0,2,1.0,four,139000,True,1971.0,False,True,Villaverde 21
692,55.0,2,1.0,zero,109000,False,1971.0,False,True,Villaverde 21
693,73.0,3,1.0,mezzanine,115000,False,1971.0,False,True,Villaverde 21
695,82.0,3,1.0,two,163000,False,1972.0,True,True,Villaverde 21
696,95.0,3,1.0,one,177000,False,1968.0,False,True,Villaverde 21
697,97.0,4,1.0,one,160000,False,1970.0,False,True,Villaverde 21
698,65.0,2,1.0,two,126000,False,1962.0,False,False,Villaverde 21
700,122.0,3,2.0,three,205000,False,1971.0,True,True,Villaverde 21
702,109.0,4,2.0,four,149000,False,1971.0,True,True,Villaverde 21
703,85.0,4,2.0,two,155000,False,1971.0,False,True,Villaverde 21
704,122.0,3,2.0,one,280000,False,2004.0,True,True,Villaverde 21
705,56.0,3,1.0,one,89000,False,1971.0,False,True,Villaverde 21
707,56.0,2,1.0,three,79000,True,1966.0,False,True,Villaverde 21
708,110.0,3,2.0,six,240000,False,2003.0,True,True,Villaverde 21
709,100.0,3,2.0,one,205000,False,1971.0,True,True,Villaverde 21
710,68.0,2,1.0,one,104000,False,1971.0,False,True,Villaverde 21
711,92.0,3,1.0,one,136000,False,1971.0,False,True,Villaverde 21
712,56.0,3,1.0,five,100000,False,1971.0,False,True,Villaverde 21
713,60.0,2,1.0,three,135000,False,1976.0,False,True,Villaverde 21
714,64.0,2,1.0,three,112000,False,1967.0,False,True,Villaverde 21
717,72.0,3,1.0,zero,93556,True,1971.0,False,True,Villaverde 21
718,90.0,3,2.0,three,234990,False,2020.0,True,True,Villaverde 21
720,79.0,4,1.0,four,129900,True,1972.0,True,True,Villaverde 21
721,89.0,3,1.0,one,165000,False,1977.0,True,True,Villaverde 21
723,93.0,3,2.0,one,147000,False,1971.0,False,True,Villaverde 21
724,75.0,3,1.0,two,130000,False,1968.0,False,True,Villaverde 21
727,55.0,2,1.0,zero,82000,False,1971.0,False,True,Villaverde 21
728,108.0,3,1.0,four,152000,False,1971.0,True,True,Villaverde 21
729,70.0,2,1.0,zero,119000,False,1971.0,False,True,Villaverde 21
730,59.0,2,1.0,two,110000,False,1950.0,False,True,Villaverde 21
731,152.0,3,2.0,four,340000,False,2001.0,True,True,Villaverde 21
732,100.0,3,2.0,four,185000,False,1965.0,True,True,Villaverde 21
733,124.0,3,2.0,five,369000,False,1995.0,True,True,Villaverde 21
734,81.0,3,1.0,four,175000,False,1950.0,True,True,Villaverde 21
737,59.0,3,1.0,two,90000,True,1971.0,False,True,Villaverde 21
738,66.0,2,1.0,three,99000,True,1971.0,False,True,Villaverde 21
739,95.0,2,2.0,zero,145000,False,1971.0,True,True,Villaverde 21
740,105.0,4,2.0,four,251650,False,2002.0,True,True,Villaverde 21
741,76.0,3,1.0,three,107300,False,1963.0,False,True,Villaverde 21
742,61.0,3,1.0,one,123000,False,1965.0,False,True,Villaverde 21
743,96.0,4,1.0,six,159000,True,1966.0,True,True,Villaverde 21
744,63.0,2,1.0,three,127500,False,1958.0,True,True,Villaverde 21
745,55.0,2,1.0,three,96600,False,1971.0,False,True,Villaverde 21
747,83.0,3,1.0,two,159000,False,1966.0,True,True,Villaverde 21
748,79.0,3,1.0,four,162000,False,1970.0,True,True,Villaverde 21
749,105.0,3,2.0,one,238000,False,2002.0,True,True,Villaverde 21
752,61.0,3,1.0,five,95000,False,1960.0,True,True,Villaverde 21
753,59.0,2,1.0,three,132000,False,1970.0,False,True,Villaverde 21
755,70.0,3,1.0,one,107000,False,1971.0,False,True,Villaverde 21
756,134.0,4,2.0,zero,295000,False,2002.0,True,True,Villaverde 21
757,63.0,3,1.0,five,72000,True,1965.0,False,True,Villaverde 21
758,63.0,3,1.0,five,100000,False,1962.0,False,True,Villaverde 21
759,158.0,3,2.0,seven,289900,False,1971.0,True,True,Villaverde 21
761,62.0,2,1.0,six,128000,False,1971.0,True,True,Villaverde 21
762,112.0,4,2.0,six,380000,False,1993.0,True,True,Villaverde 21
763,88.0,3,1.0,four,129500,False,1971.0,True,True,Villaverde 21
764,48.0,1,1.0,mezzanine,85000,False,2004.0,True,True,Villaverde 21
765,70.0,2,1.0,one,97500,False,1971.0,True,True,Villaverde 21
767,119.0,3,2.0,three,269000,False,2004.0,True,True,Villaverde 21
769,150.0,4,2.0,two,268000,False,2003.0,True,True,Villaverde 21
770,117.0,2,1.0,zero,149000,False,1999.0,True,True,Villaverde 21
773,85.0,3,1.0,three,149000,False,1971.0,True,True,Villaverde 21
774,66.0,3,1.0,three,107500,False,1971.0,False,True,Villaverde 21
775,103.0,3,2.0,five,234927,False,1971.0,True,True,Villaverde 21
777,76.0,2,2.0,six,240000,False,1971.0,True,True,Vicálvaro 19
778,108.0,3,2.0,four,360000,False,2001.0,True,True,Vicálvaro 19
779,95.0,3,2.0,five,240000,False,1971.0,True,True,Vicálvaro 19
781,65.0,3,1.0,four,122000,False,1971.0,False,True,Vicálvaro 19
782,60.0,2,1.0,four,137000,False,1965.0,False,True,Vicálvaro 19
784,117.0,2,2.0,one,249000,False,2000.0,False,True,Vicálvaro 19
785,80.0,2,2.0,three,240000,False,2016.0,True,True,Vicálvaro 19
786,113.0,3,2.0,three,286000,False,1971.0,True,True,Vicálvaro 19
787,60.0,2,1.0,two,109000,True,1971.0,False,True,Vicálvaro 19
790,76.0,1,1.0,zero,180000,False,2020.0,True,True,Vicálvaro 19
791,70.0,3,1.0,mezzanine,155000,False,1971.0,False,True,Vicálvaro 19
792,63.0,3,1.0,two,138000,False,1965.0,False,True,Vicálvaro 19
796,73.0,3,1.0,zero,123800,True,1971.0,False,True,Vicálvaro 19
798,71.0,3,1.0,five,162000,False,1971.0,True,True,Vicálvaro 19
799,50.0,2,1.0,two,108000,False,1971.0,False,True,Vicálvaro 19
800,92.0,2,2.0,five,255000,False,2005.0,True,True,Vicálvaro 19
802,73.0,3,1.0,five,155000,True,1971.0,True,True,Vicálvaro 19
806,87.0,2,1.0,zero,169000,False,1968.0,False,True,Vicálvaro 19
807,60.0,3,1.0,four,107500,False,1971.0,False,True,Vicálvaro 19
809,70.0,2,1.0,zero,165000,False,1971.0,False,True,Vicálvaro 19
810,48.0,2,1.0,zero,119900,False,1960.0,True,True,Vicálvaro 19
811,62.0,2,1.0,one,130000,False,1970.0,True,True,Vicálvaro 19
812,143.0,4,3.0,one,276822,False,1971.0,True,True,Vicálvaro 19
813,86.0,2,2.0,one,250000,False,2003.0,True,True,Vicálvaro 19
814,78.0,2,2.0,mezzanine,210000,False,1971.0,True,True,Vicálvaro 19
816,111.0,3,2.0,two,223050,False,1971.0,True,True,Vicálvaro 19
817,113.0,3,2.0,one,218930,False,1971.0,True,True,Vicálvaro 19
818,83.0,3,2.0,two,215300,False,1971.0,True,True,Vicálvaro 19
820,102.0,3,2.0,five,289000,False,2019.0,True,True,Vicálvaro 19
821,125.0,3,2.0,three,278000,False,1995.0,True,True,Vicálvaro 19
822,87.0,3,1.0,two,194000,False,1976.0,False,True,Vicálvaro 19
823,126.0,4,2.0,six,415000,False,1971.0,True,True,Vicálvaro 19
824,110.0,3,2.0,one,290000,False,2002.0,True,True,Vicálvaro 19
825,60.0,2,1.0,two,119900,False,1971.0,False,True,Vicálvaro 19
827,95.0,2,2.0,six,269900,False,2002.0,True,True,Vicálvaro 19
828,85.0,3,1.0,two,194000,False,1976.0,False,True,Vicálvaro 19
829,106.0,3,2.0,two,278000,False,1971.0,True,True,Vicálvaro 19
830,130.0,4,2.0,five,455000,False,1971.0,True,True,Vicálvaro 19
831,91.0,2,2.0,four,269900,False,2005.0,True,True,Vicálvaro 19
832,110.0,3,2.0,one,290000,False,1971.0,True,True,Vicálvaro 19
833,73.0,3,1.0,three,142000,False,1971.0,False,True,Vicálvaro 19
834,108.0,3,3.0,four,329000,False,1971.0,True,True,Vicálvaro 19
836,119.0,3,1.0,four,293000,False,1998.0,True,True,Vicálvaro 19
837,126.0,3,2.0,one,317000,False,2002.0,True,True,Vicálvaro 19
838,80.0,3,1.0,zero,145000,False,1965.0,True,True,Vicálvaro 19
