sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
79.0,3,1.0,1,4,0.0,910,0,198000,2506,1,0,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Comillas 14,Carabanchel 3,Piso
86.0,4,1.0,1,2,0.0,744,0,149999,1744,1,1,0.0,1968.0,,,,,0.0,1.0,1.0,,in process,0,,,0.0,1.0,0.0,1.0,San Isidro 19,Carabanchel 3,Piso
37.0,1,1.0,1,Bajo,1.0,530,0,98000,2649,1,0,0.0,1966.0,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Buena Vista 13,Carabanchel 3,Piso
70.0,3,1.0,0,3,0.0,736,0,148000,2114,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
70.0,2,1.0,0,1,0.0,773,0,158000,2257,1,0,0.0,2007.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,C,0,,,0.0,0.0,1.0,0.0,San Isidro 19,Carabanchel 3,Piso
82.0,3,1.0,1,2,0.0,654,0,127000,1549,1,0,0.0,1975.0,0.0,1.0,1.0,,1.0,1.0,1.0,,E,0,,,0.0,1.0,0.0,1.0,Abrantes 12,Carabanchel 3,Piso
69.0,1,1.0,0,5,0.0,1003,0,228000,3304,1,0,0.0,2007.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,Pau de Carabanchel 16,Carabanchel 3,Ático
64.0,3,1.0,1,5,0.0,539,0,100000,1562,1,1,0.0,1969.0,,,,,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Puerta Bonita 17,Carabanchel 3,Piso
63.0,3,1.0,0,Bajo,1.0,596,0,113000,1794,1,1,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
270.0,5,3.0,0,,0.0,1644,0,490000,1815,1,0,0.0,,,,1.0,1.0,,,1.0,,not indicated,1,1.0,0.0,1.0,0.0,1.0,0.0,Opañel 15,Carabanchel 3,Casa
99.0,3,2.0,0,3,0.0,1508,0,430000,4343,1,0,0.0,2005.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,San Isidro 19,Carabanchel 3,Ático
114.0,3,2.0,0,1,0.0,1169,0,288000,2526,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,exempt property,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
40.0,0,1.0,0,Bajo,1.0,686,0,135000,3375,1,0,0.0,,,,,,0.0,1.0,,1.0,in process,0,,,,,,,Opañel 15,Carabanchel 3,Estudio
62.0,1,2.0,0,Bajo,1.0,744,0,150000,2419,1,0,0.0,,0.0,1.0,,1.0,0.0,0.0,1.0,,E,0,,,,,,,Opañel 15,Carabanchel 3,Dúplex
70.0,2,1.0,0,4,0.0,777,0,159000,2271,1,0,0.0,1966.0,0.0,1.0,,,1.0,1.0,,,in process,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
58.0,2,1.0,0,2,0.0,705,0,140000,2414,1,0,0.0,1970.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,not indicated,0,,,0.0,1.0,0.0,0.0,Buena Vista 13,Carabanchel 3,Piso
80.0,2,2.0,0,2,0.0,1187,0,295000,3688,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,1.0,1.0,Pau de Carabanchel 16,Carabanchel 3,Piso
127.0,3,2.0,0,2,0.0,1311,0,345000,2717,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,0.0,1.0,Pau de Carabanchel 16,Carabanchel 3,Piso
54.0,2,1.0,1,Bajo,1.0,713,0,142000,2630,1,0,0.0,1955.0,0.0,1.0,,,0.0,1.0,,,E,0,,,0.0,1.0,0.0,0.0,Abrantes 12,Carabanchel 3,Piso
127.0,3,2.0,0,2,0.0,1311,0,345000,2717,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,1.0,1.0,Pau de Carabanchel 16,Carabanchel 3,Piso
110.0,4,2.0,0,2,0.0,1035,0,239000,2173,1,0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,D,1,1.0,0.0,1.0,0.0,0.0,0.0,Buena Vista 13,Carabanchel 3,Piso
100.0,2,2.0,0,Bajo,1.0,1323,0,350000,3500,1,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,,A,1,1.0,0.0,0.0,0.0,1.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
118.0,3,2.0,0,2,0.0,1553,0,450000,3814,1,1,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,not indicated,1,1.0,0.0,,,,,Puerta Bonita 17,Carabanchel 3,Ático
77.0,2,1.0,0,Entreplanta exterior,1.0,994,0,225000,2922,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,San Isidro 19,Carabanchel 3,Piso
60.0,2,1.0,0,Bajo,1.0,910,0,198000,3300,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,not indicated,0,,,0.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
70.0,1,1.0,0,6,0.0,1119,0,269000,3843,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,0.0,0.0,1.0,0.0,Pau de Carabanchel 16,Carabanchel 3,Ático
126.0,2,2.0,0,4,0.0,1187,0,295000,2341,1,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,,not indicated,0,,,0.0,0.0,0.0,1.0,Puerta Bonita 17,Carabanchel 3,Ático
86.0,3,1.0,0,2,0.0,780,0,160000,1860,1,0,0.0,,,,1.0,1.0,0.0,1.0,1.0,,not indicated,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
85.0,2,2.0,0,2,0.0,1064,0,249000,2929,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,Pau de Carabanchel 16,Carabanchel 3,Piso
62.0,1,1.0,1,Semi-sótano interior,1.0,512,0,93900,1515,1,0,0.0,1970.0,0.0,1.0,,,0.0,0.0,1.0,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
70.0,3,1.0,1,6,0.0,642,0,124000,1771,1,1,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Opañel 15,Carabanchel 3,Piso
61.0,2,1.0,0,4,0.0,642,0,124000,2033,1,0,0.0,,0.0,1.0,1.0,,0.0,1.0,,,C,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
51.0,1,1.0,1,Bajo,1.0,561,0,105000,2059,1,0,0.0,2006.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,F,0,,,0.0,1.0,1.0,0.0,Buena Vista 13,Carabanchel 3,Piso
57.0,3,1.0,0,Bajo,1.0,471,0,85000,1491,1,0,0.0,1971.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Abrantes 12,Carabanchel 3,Piso
90.0,2,2.0,1,6,0.0,1108,0,265000,2944,1,0,0.0,2008.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,1.0,1.0,0.0,Pau de Carabanchel 16,Carabanchel 3,Piso
73.0,3,1.0,0,1,0.0,773,0,158000,2164,1,0,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
257.0,5,3.0,1,,,1667,0,500000,1946,1,0,0.0,1973.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Opañel 15,Carabanchel 3,Piso
117.0,3,2.0,0,3,0.0,1148,0,280000,2393,1,0,0.0,1997.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,1.0,0.0,Buena Vista 13,Carabanchel 3,Ático
64.0,3,1.0,1,2,0.0,686,0,135000,2109,1,0,0.0,1964.0,0.0,1.0,1.0,,0.0,1.0,1.0,,in process,0,,,1.0,1.0,0.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
65.0,3,1.0,0,4,0.0,561,0,105000,1615,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,G,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
50.0,2,1.0,1,1,0.0,658,0,128000,2560,1,0,0.0,1962.0,0.0,1.0,1.0,,0.0,1.0,,,in process,0,,,1.0,0.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
64.0,2,1.0,0,4,0.0,561,0,105000,1641,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,E,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
121.0,4,2.0,0,5,0.0,1382,0,375000,3099,1,0,0.0,2002.0,0.0,1.0,1.0,1.0,1.0,1.0,,,not indicated,1,1.0,0.0,0.0,1.0,0.0,1.0,Abrantes 12,Carabanchel 3,Piso
82.0,2,2.0,1,1,0.0,1035,0,239000,2915,1,0,0.0,2002.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,Abrantes 12,Carabanchel 3,Piso
83.0,2,2.0,1,3,0.0,881,0,189000,2277,1,0,0.0,2002.0,0.0,1.0,,1.0,1.0,1.0,,1.0,E,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
110.0,3,1.0,1,3,0.0,964,0,215000,1955,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,D,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
99.0,3,2.0,1,3,0.0,816,0,170000,1717,1,0,0.0,1981.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
85.0,3,1.0,1,Bajo,1.0,997,0,226000,2659,1,0,0.0,2002.0,0.0,1.0,,1.0,1.0,1.0,,,E,0,,,1.0,1.0,0.0,0.0,Comillas 14,Carabanchel 3,Piso
54.0,2,1.0,1,2,0.0,561,0,105000,1944,1,0,0.0,1970.0,0.0,1.0,,,0.0,1.0,1.0,,G,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
117.0,3,1.0,1,,0.0,979,0,220000,1880,1,0,0.0,1916.0,0.0,1.0,1.0,1.0,,,1.0,1.0,in process,0,,,1.0,0.0,0.0,0.0,Opañel 15,Carabanchel 3,Chalet
81.0,3,2.0,1,4,0.0,1064,0,249000,3074,1,0,0.0,1973.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Opañel 15,Carabanchel 3,Piso
59.0,3,1.0,0,Bajo,1.0,666,0,130000,2203,1,1,0.0,1958.0,,,,,0.0,1.0,,,E,0,,,0.0,0.0,1.0,0.0,Abrantes 12,Carabanchel 3,Piso
100.0,1,1.0,0,Bajo,1.0,1074,0,252800,2528,1,0,0.0,2019.0,0.0,1.0,,,0.0,1.0,1.0,,E,0,,,,,,,Opañel 15,Carabanchel 3,Piso
95.0,1,1.0,0,Bajo,1.0,748,0,151151,1591,1,0,0.0,1980.0,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
140.0,3,3.0,1,1,0.0,1238,0,315000,2250,1,0,0.0,,0.0,1.0,,1.0,0.0,0.0,,,in process,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
75.0,3,1.0,1,1,0.0,662,0,129000,1720,1,0,0.0,1956.0,0.0,1.0,1.0,1.0,,1.0,1.0,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
50.0,2,1.0,1,2,0.0,625,0,120000,2400,1,0,0.0,1967.0,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
128.0,4,2.0,1,3,0.0,1200,0,300000,2344,1,0,0.0,1978.0,1.0,0.0,,1.0,1.0,1.0,1.0,,E,1,0.0,16500.0,0.0,0.0,1.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
86.0,3,1.0,1,2,0.0,916,0,199900,2324,1,0,0.0,1973.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
130.0,4,3.0,1,1,0.0,1200,0,300000,2308,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,E,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
70.0,3,1.0,1,6,0.0,1081,0,255000,3643,1,0,0.0,1960.0,0.0,1.0,1.0,1.0,1.0,1.0,,,C,0,,,1.0,0.0,0.0,0.0,Comillas 14,Carabanchel 3,Piso
58.0,3,1.0,1,2,0.0,994,0,225000,3879,1,0,0.0,,0.0,1.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Opañel 15,Carabanchel 3,Piso
104.0,3,1.0,0,1,0.0,917,0,200000,1923,1,0,0.0,,,,1.0,,1.0,0.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
66.0,3,1.0,1,1,0.0,762,0,155000,2348,1,0,0.0,,,,,1.0,0.0,1.0,1.0,,in process,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
75.0,3,1.0,1,3,0.0,744,0,150000,2000,1,0,0.0,,,,,,0.0,1.0,,,F,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
85.0,3,1.0,1,2,0.0,690,0,136000,1600,1,1,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
70.0,2,1.0,1,2,0.0,743,0,149900,2141,1,0,0.0,,,,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Buena Vista 13,Carabanchel 3,Piso
215.0,3,4.0,0,,0.0,1890,0,597000,2777,1,0,0.0,,0.0,1.0,1.0,1.0,,,1.0,,in process,1,1.0,0.0,,,,,Pau de Carabanchel 16,Carabanchel 3,Chalet
63.0,2,1.0,0,Semi-sótano exterior,1.0,780,0,160000,2540,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,F,0,,,0.0,1.0,0.0,0.0,Opañel 15,Carabanchel 3,Piso
90.0,4,2.0,0,3,0.0,823,0,172000,1911,1,0,0.0,,0.0,1.0,1.0,,0.0,1.0,1.0,,E,0,,,0.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
75.0,2,2.0,0,2,0.0,1052,0,245000,3267,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,B,1,1.0,0.0,,,,,Pau de Carabanchel 16,Carabanchel 3,Piso
110.0,3,2.0,0,1,0.0,851,0,180000,1636,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,not indicated,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
75.0,2,1.0,1,4,0.0,583,0,110000,1467,1,1,0.0,1973.0,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
70.0,3,1.0,1,2,0.0,690,0,136000,1943,1,1,0.0,,,,,,1.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
67.0,1,1.0,0,Entreplanta exterior,1.0,780,0,159990,2388,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,1.0,0.0,0.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
72.0,3,1.0,1,1,0.0,690,0,136000,1889,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,F,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
42.0,2,1.0,1,Bajo,1.0,388,0,68000,1619,1,1,0.0,1953.0,,,,,0.0,0.0,,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
70.0,3,1.0,1,2,0.0,851,0,180000,2571,1,0,0.0,1967.0,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,1.0,0.0,1.0,Buena Vista 13,Carabanchel 3,Piso
72.0,3,1.0,1,1,0.0,725,0,145000,2014,1,0,0.0,1971.0,0.0,1.0,,,0.0,1.0,1.0,1.0,in process,0,,,0.0,1.0,0.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
47.0,1,1.0,0,1,0.0,666,0,130000,2766,1,0,0.0,1998.0,0.0,1.0,1.0,1.0,1.0,1.0,,,not indicated,0,,,0.0,0.0,0.0,1.0,San Isidro 19,Carabanchel 3,Piso
90.0,3,2.0,1,Bajo,1.0,994,0,225000,2500,1,0,0.0,1990.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,C,1,0.0,25000.0,0.0,0.0,1.0,0.0,San Isidro 19,Carabanchel 3,Piso
75.0,2,1.0,1,4,0.0,698,0,138000,1840,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
72.0,3,1.0,1,Bajo,1.0,625,0,119900,1665,1,1,0.0,1966.0,0.0,1.0,,,0.0,1.0,1.0,1.0,in process,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
130.0,3,2.0,0,5,0.0,1248,0,319000,2454,1,0,0.0,2004.0,0.0,1.0,1.0,1.0,1.0,1.0,,,not indicated,1,1.0,0.0,0.0,0.0,1.0,1.0,Pau de Carabanchel 16,Carabanchel 3,Piso
92.0,3,2.0,0,Bajo,1.0,897,0,194000,2109,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
77.0,3,1.0,1,3,0.0,686,0,135000,1753,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
54.0,2,1.0,1,1,0.0,625,0,120000,2222,1,0,0.0,1959.0,0.0,1.0,,,0.0,1.0,,,E,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
75.0,2,2.0,0,Entreplanta exterior,1.0,1024,0,235000,3133,1,0,0.0,1996.0,0.0,1.0,1.0,1.0,1.0,1.0,,,E,1,1.0,0.0,,,,,Puerta Bonita 17,Carabanchel 3,Piso
60.0,2,1.0,1,3,0.0,666,0,130000,2167,1,0,0.0,,0.0,1.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
69.0,2,1.0,1,1,0.0,1009,0,230000,3333,1,0,0.0,1952.0,0.0,1.0,,,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,1.0,San Isidro 19,Carabanchel 3,Piso
55.0,3,1.0,1,1,0.0,579,0,109000,1982,1,0,0.0,1971.0,,,,1.0,0.0,1.0,1.0,,in process,0,,,1.0,0.0,1.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
65.0,2,1.0,1,2,0.0,583,0,110000,1692,1,0,0.0,,,,,,0.0,1.0,,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
65.0,2,1.0,1,Bajo,1.0,621,0,119000,1831,1,0,0.0,1960.0,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,Abrantes 12,Carabanchel 3,Piso
70.0,3,1.0,1,3,0.0,686,0,135000,1929,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
70.0,3,1.0,1,3,0.0,625,0,120000,1714,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
69.0,2,1.0,1,3,0.0,662,0,129000,1870,1,0,0.0,1958.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Abrantes 12,Carabanchel 3,Piso
90.0,3,2.0,0,2,0.0,1187,0,295000,3278,1,1,0.0,1969.0,1.0,0.0,,,1.0,1.0,1.0,,in process,1,1.0,0.0,,,,,Comillas 14,Carabanchel 3,Piso
49.0,3,1.0,0,Bajo,1.0,566,0,106170,2167,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
60.0,3,1.0,1,3,0.0,604,0,115000,1917,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
60.0,3,1.0,1,3,0.0,583,0,110000,1833,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
65.0,2,1.0,1,2,0.0,625,0,120000,1846,1,0,0.0,,,,,,1.0,1.0,,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
101.0,2,2.0,1,6,0.0,1195,0,298000,2950,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Pau de Carabanchel 16,Carabanchel 3,Ático
66.0,2,1.0,1,,,494,0,90000,1364,1,0,,,,,,,1.0,1.0,,,in process,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
72.0,3,1.0,1,4,0.0,910,0,198000,2750,1,0,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Comillas 14,Carabanchel 3,Piso
118.0,3,1.0,1,1,0.0,994,0,225000,1907,1,0,0.0,1962.0,0.0,1.0,,1.0,0.0,1.0,1.0,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
142.0,4,2.0,1,1,0.0,1272,0,329000,2317,1,0,0.0,1992.0,,,1.0,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,0.0,0.0,1.0,1.0,Puerta Bonita 17,Carabanchel 3,Piso
76.0,3,1.0,1,3,0.0,717,0,143000,1882,1,0,0.0,1959.0,0.0,1.0,,,0.0,1.0,,,E,0,,,0.0,1.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
80.0,2,2.0,0,Entreplanta exterior,1.0,744,0,150000,1875,1,0,0.0,,0.0,1.0,1.0,,0.0,1.0,1.0,,in process,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
65.0,3,1.0,0,,,690,0,136100,2094,1,0,,,,,,,0.0,,1.0,,F,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
574.0,6,4.0,1,,,2477,0,1036000,1805,1,0,0.0,,,,,,,,1.0,,E,1,1.0,0.0,,,,,Buena Vista 13,Carabanchel 3,Casa
56.0,0,1.0,0,Bajo,1.0,662,0,129000,2304,1,0,0.0,2002.0,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,,,,,San Isidro 19,Carabanchel 3,Estudio
66.0,2,1.0,1,4,0.0,705,0,140000,2121,1,0,,,,,,,,,,,in process,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
70.0,3,1.0,1,3,0.0,600,0,114000,1629,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Buena Vista 13,Carabanchel 3,Piso
114.0,4,1.0,1,2,0.0,1044,0,242000,2123,1,1,0.0,1968.0,1.0,0.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Comillas 14,Carabanchel 3,Piso
68.0,3,1.0,0,3,0.0,666,0,130000,1912,1,1,0.0,1965.0,,,,,0.0,,1.0,,not indicated,0,,,,,,,Vista Alegre 18,Carabanchel 3,Piso
100.0,3,2.0,1,2,0.0,662,0,129000,1290,1,0,0.0,1985.0,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
80.0,1,1.0,0,4,0.0,964,0,215000,2688,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,San Isidro 19,Carabanchel 3,Dúplex
90.0,3,1.0,1,3,0.0,678,0,133000,1478,1,0,0.0,1966.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
60.0,3,1.0,1,3,0.0,561,0,105000,1750,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,,,,,Abrantes 12,Carabanchel 3,Piso
105.0,2,2.0,1,4,0.0,1024,0,235000,2238,1,0,0.0,2006.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,San Isidro 19,Carabanchel 3,Dúplex
103.0,3,2.0,1,Bajo,1.0,997,0,225999,2194,1,0,0.0,1995.0,0.0,1.0,,1.0,1.0,1.0,,,E,0,,,,,,,Comillas 14,Carabanchel 3,Piso
65.0,2,1.0,1,Bajo,1.0,530,0,98000,1508,1,1,0.0,,,,,,0.0,1.0,,1.0,in process,0,,,0.0,0.0,1.0,1.0,Puerta Bonita 17,Carabanchel 3,Piso
110.0,3,1.0,1,1,0.0,979,0,220000,2000,1,0,0.0,1973.0,0.0,1.0,,1.0,0.0,1.0,1.0,,in process,0,,,,,,,Puerta Bonita 17,Carabanchel 3,Piso
75.0,2,1.0,1,3,0.0,621,0,119000,1587,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,1.0,0.0,1.0,0.0,Vista Alegre 18,Carabanchel 3,Piso
66.0,3,1.0,1,3,0.0,744,0,150000,2273,1,1,0.0,1964.0,0.0,1.0,1.0,,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Opañel 15,Carabanchel 3,Piso
75.0,3,1.0,0,1,0.0,780,0,160000,2133,1,0,0.0,,0.0,1.0,,,1.0,1.0,,,not indicated,0,,,1.0,0.0,0.0,0.0,Abrantes 12,Carabanchel 3,Piso
95.0,2,2.0,0,3,0.0,1213,0,305000,3211,1,0,0.0,2007.0,,,,,1.0,,1.0,1.0,not indicated,0,,,,,,,Opañel 15,Carabanchel 3,Piso
67.0,3,1.0,0,1,0.0,617,0,118000,1761,1,0,0.0,1971.0,,,,,0.0,1.0,1.0,,A,0,,,0.0,1.0,0.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
70.0,3,1.0,0,3,0.0,725,0,145000,2071,1,1,0.0,,,,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Vista Alegre 18,Carabanchel 3,Piso
83.0,3,1.0,1,Bajo,1.0,777,0,159000,1916,1,1,0.0,1969.0,,,,,0.0,,,,E,0,,,,,,,San Isidro 19,Carabanchel 3,Piso
60.0,2,1.0,1,3,0.0,600,0,114000,1900,1,1,0.0,1968.0,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,1.0,0.0,1.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
75.0,2,1.0,1,2,0.0,604,0,115000,1533,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,1.0,in process,0,,,0.0,0.0,0.0,1.0,Puerta Bonita 17,Carabanchel 3,Piso
65.0,2,1.0,1,2,0.0,604,0,115000,1769,1,0,0.0,1960.0,,,,1.0,0.0,1.0,,1.0,in process,0,,,0.0,0.0,1.0,0.0,Puerta Bonita 17,Carabanchel 3,Piso
