,price,house_type_2,rooms,m2,elevator,garage,neighborhood,district,house_type_,floor
12029,850000,exterior,5,160.0,True,True,JerÃ³nimos,retiro,Apartment,5
12032,715000,exterior,4,140.0,True,False,JerÃ³nimos,retiro,Apartment,2
12033,1200000,exterior,5,244.0,True,False,Ibiza,retiro,Apartment,4
12034,695000,exterior,4,155.0,True,True,JerÃ³nimos,retiro,Apartment,3
12035,510000,exterior,3,120.0,True,False,Adelfas,retiro,Apartment,8
12036,615000,interior,2,86.0,False,False,JerÃ³nimos,retiro,Apartment,5
12037,940000,exterior,2,113.0,True,False,Ibiza,retiro,Apartment,4
12038,475000,interior,3,87.0,True,False,PacÃ­fico,retiro,Apartment,3
12039,675000,exterior,4,204.0,True,False,DÃºplex en PacÃ­fico,retiro,bajo,0
12040,519000,interior,2,94.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,4
12041,675000,exterior,1,166.0,False,False,NiÃ±o JesÃºs,retiro,bajo,0
12042,645000,exterior,4,158.0,True,False,PacÃ­fico,retiro,Apartment,2
12044,723550,exterior,3,145.0,True,False,JerÃ³nimos,retiro,Apartment,3
12045,595000,exterior,3,116.0,False,False,Ibiza,retiro,Apartment,1
12047,1500000,exterior,2,200.0,True,True,JerÃ³nimos,retiro,bajo,0
12049,349000,exterior,2,80.0,True,False,Adelfas,retiro,Apartment,7
12050,850000,exterior,4,189.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,6
12051,834900,exterior,3,179.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,2
12052,469000,exterior,3,118.0,True,False,Estrella,retiro,Apartment,6
12053,559000,exterior,3,98.0,True,False,Estrella,retiro,Apartment,7
12054,230000,exterior,2,49.0,True,False,PacÃ­fico,retiro,Apartment,6
12055,550000,exterior,3,110.0,True,False,PacÃ­fico,retiro,Apartment,5
12056,1500000,exterior,2,157.0,True,False,JerÃ³nimos,retiro,Apartment,1
12057,1200000,exterior,5,243.0,True,False,Ibiza,retiro,Apartment,4
12059,890000,exterior,2,142.0,True,False,JerÃ³nimos,retiro,entreplanta,0
12065,620000,interior,3,97.0,True,False,Ibiza,retiro,Apartment,6
12068,390000,exterior,1,81.0,True,True,DÃºplex en PacÃ­fico,retiro,Apartment,1
12069,470000,interior,2,96.0,True,False,Ibiza,retiro,Apartment,1
12070,1990000,exterior,4,231.0,True,True,JerÃ³nimos,retiro,Apartment,5
12071,550000,exterior,3,116.0,True,False,Ibiza,retiro,Apartment,5
12073,1990000,exterior,4,231.0,True,False,JerÃ³nimos,retiro,Apartment,5
12074,475000,interior,4,98.0,True,False,Ibiza,retiro,Apartment,1
12075,500000,exterior,3,106.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,2
12076,398000,exterior,3,81.0,True,False,PacÃ­fico,retiro,Apartment,5
12078,267000,interior,2,51.0,True,False,PacÃ­fico,retiro,Apartment,2
12079,270000,interior,1,35.0,True,False,Ibiza,retiro,Apartment,7
12080,625000,exterior,3,112.0,True,False,Ibiza,retiro,Apartment,6
12081,630000,exterior,3,97.0,True,False,Ibiza,retiro,Apartment,5
12082,650000,interior,3,121.0,True,False,Ibiza,retiro,Apartment,8
12083,460000,exterior,2,105.0,True,False,Estrella,retiro,Apartment,2
12084,230000,interior,2,52.0,True,False,PacÃ­fico,retiro,Apartment,2
12086,443500,exterior,2,103.0,True,False,PacÃ­fico,retiro,Apartment,6
12089,920000,exterior,3,174.0,True,True,Estrella,retiro,Apartment,6
12090,425000,exterior,3,106.0,True,False,PacÃ­fico,retiro,Apartment,1
12091,799000,exterior,5,170.0,True,True,Estrella,retiro,Apartment,4
12092,1090000,exterior,4,117.0,True,True,Estrella,retiro,Apartment,8
12093,149900,interior,1,40.0,False,False,Adelfas,retiro,Apartment,1
12094,269000,exterior,1,46.0,False,False,NiÃ±o JesÃºs,retiro,bajo,0
12095,259000,exterior,1,46.0,False,False,NiÃ±o JesÃºs,retiro,bajo,0
12096,189000,interior,2,47.0,True,False,PacÃ­fico,retiro,Apartment,1
12097,800000,exterior,3,153.0,True,True,JerÃ³nimos,retiro,Apartment,11
12098,880000,exterior,2,138.0,True,True,Ãtico en Ibiza,retiro,Apartment,6
12100,635000,exterior,5,144.0,True,False,Estrella,retiro,Apartment,5
12101,339000,interior,4,81.0,True,False,Ibiza,retiro,bajo,0
12102,525000,interior,4,121.0,True,False,Ibiza,retiro,Apartment,5
12103,149000,interior,1,33.0,False,False,PacÃ­fico,retiro,bajo,0
12104,595000,exterior,2,88.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,4
12105,420000,exterior,2,88.0,True,False,Adelfas,retiro,Apartment,5
12106,450000,interior,2,81.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,3
12107,575000,interior,3,90.0,True,False,Ibiza,retiro,Apartment,2
12108,515000,exterior,4,119.0,True,True,PacÃ­fico,retiro,Apartment,1
12109,435000,exterior,1,69.0,True,False,Ibiza,retiro,Apartment,3
12110,379000,exterior,2,60.0,True,False,PacÃ­fico,retiro,Apartment,1
12111,429000,interior,3,80.0,True,False,Ibiza,retiro,Apartment,1
12112,1550000,exterior,4,175.0,True,False,JerÃ³nimos,retiro,Apartment,4
12114,670000,exterior,4,156.0,True,False,Estrella,retiro,Apartment,1
12115,650000,exterior,3,100.0,True,False,Ibiza,retiro,Apartment,2
12116,210000,interior,2,54.0,False,False,PacÃ­fico,retiro,Apartment,1
12117,499000,exterior,3,116.0,True,False,Estrella,retiro,Apartment,8
12118,415000,exterior,3,105.0,True,False,JerÃ³nimos,retiro,Apartment,1
12119,407000,interior,4,106.0,True,False,PacÃ­fico,retiro,Apartment,1
12120,785000,interior,4,134.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,1
12121,828000,exterior,3,179.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,2
12122,598200,exterior,4,162.0,True,True,Estrella,retiro,Apartment,1
12123,780000,exterior,4,134.0,True,False,Estrella,retiro,Apartment,2
12124,425000,exterior,4,133.0,True,False,Adelfas,retiro,Apartment,6
12125,480000,exterior,2,94.0,True,True,PacÃ­fico,retiro,Apartment,2
12127,429990,interior,3,80.0,True,False,Ibiza,retiro,Apartment,1
12129,648900,exterior,3,185.0,True,False,PacÃ­fico,retiro,Apartment,1
12130,480000,exterior,4,136.0,True,False,PacÃ­fico,retiro,Apartment,2
12131,440000,exterior,2,104.0,True,True,Adelfas,retiro,Apartment,1
12132,598200,exterior,3,140.0,True,False,Estrella,retiro,Apartment,3
12133,625000,exterior,1,57.0,True,True,JerÃ³nimos,retiro,Apartment,4
12134,457990,interior,2,88.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,1
12136,220000,interior,1,53.0,True,False,PacÃ­fico,retiro,Apartment,1
12137,615000,exterior,3,83.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,2
12138,599000,exterior,3,118.0,True,False,Estrella,retiro,Apartment,3
12139,195000,interior,1,50.0,True,False,PacÃ­fico,retiro,Apartment,3
12140,515000,exterior,3,101.0,True,False,Estrella,retiro,Apartment,1
12141,356000,exterior,3,90.0,True,False,Estrella,retiro,Apartment,1
12142,245000,interior,2,64.0,True,False,PacÃ­fico,retiro,Apartment,2
12147,499000,exterior,3,115.0,True,False,Estrella,retiro,Apartment,8
12149,385000,exterior,2,101.0,True,False,PacÃ­fico,retiro,Apartment,3
12151,890000,exterior,4,173.0,True,False,JerÃ³nimos,retiro,bajo,0
12152,690000,exterior,2,117.0,True,False,Ibiza,retiro,Apartment,1
12153,320000,interior,3,51.0,True,False,Ibiza,retiro,Apartment,6
12154,330000,interior,2,42.0,True,False,Ibiza,retiro,Apartment,4
12155,595000,exterior,4,126.0,True,False,Estrella,retiro,Apartment,5
12157,540000,exterior,3,106.0,True,False,PacÃ­fico,retiro,Apartment,3
12159,499000,interior,2,106.0,True,True,PacÃ­fico,retiro,Apartment,1
12160,720000,exterior,4,139.0,True,True,Adelfas,retiro,Apartment,8
12161,1425000,exterior,4,225.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,2
12162,565000,exterior,5,154.0,True,False,PacÃ­fico,retiro,Apartment,3
12163,465000,exterior,3,139.0,True,False,PacÃ­fico,retiro,entreplanta,0
12164,750000,exterior,4,128.0,True,False,Ibiza,retiro,Apartment,1
12165,895000,exterior,2,109.0,True,False,Ibiza,retiro,Apartment,3
12166,456900,exterior,2,88.0,False,False,PacÃ­fico,retiro,Apartment,6
12167,1200000,exterior,3,158.0,True,False,JerÃ³nimos,retiro,bajo,0
12168,930000,exterior,4,215.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,4
12169,265000,exterior,2,70.0,False,False,Estrella,retiro,semi-sotano,0
12171,410000,exterior,4,135.0,True,False,Adelfas,retiro,Apartment,2
12172,320000,exterior,2,65.0,True,False,Adelfas,retiro,Apartment,3
12173,600000,interior,5,120.0,True,False,Ibiza,retiro,Apartment,2
12174,785000,exterior,4,134.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,1
12175,447000,interior,3,96.0,True,False,Ibiza,retiro,bajo,0
12176,495000,interior,3,112.0,True,False,Ibiza,retiro,bajo,0
12177,505000,exterior,3,118.0,True,False,Adelfas,retiro,Apartment,4
12178,670000,exterior,4,147.0,True,False,DÃºplex en PacÃ­fico,retiro,bajo,0
12179,465000,exterior,3,106.0,True,False,PacÃ­fico,retiro,Apartment,1
12180,500000,exterior,3,117.0,True,True,Adelfas,retiro,Apartment,1
12181,549999,exterior,3,104.0,True,True,Adelfas,retiro,Apartment,2
12183,456900,exterior,2,104.0,True,False,PacÃ­fico,retiro,Apartment,6
12184,595000,exterior,3,112.0,True,True,PacÃ­fico,retiro,Apartment,3
12185,454900,exterior,4,115.0,True,False,Adelfas,retiro,Apartment,3
12186,685000,exterior,3,106.0,True,True,Ibiza,retiro,Apartment,8
12187,489000,exterior,4,106.0,True,True,Adelfas,retiro,Apartment,6
12189,615000,exterior,3,131.0,True,True,Estrella,retiro,Apartment,2
12190,799000,exterior,2,179.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,1
12191,500000,exterior,4,128.0,True,False,Estrella,retiro,Apartment,4
12192,520000,exterior,2,121.0,True,False,Adelfas,retiro,Apartment,6
12193,648900,exterior,1,185.0,True,False,PacÃ­fico,retiro,Apartment,1
12196,675000,interior,4,106.0,True,False,Ibiza,retiro,Apartment,7
12197,191800,exterior,1,45.0,False,False,Adelfas,retiro,bajo,0
12198,1025000,exterior,2,127.0,True,True,Ãtico en Ibiza,retiro,Apartment,8
12199,98000,interior,1,28.0,False,False,PacÃ­fico,retiro,bajo,0
12200,789300,exterior,4,136.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,2
12201,700000,exterior,4,143.0,True,True,PacÃ­fico,retiro,Apartment,4
12203,175000,exterior,1,38.0,True,False,PacÃ­fico,retiro,Apartment,4
12204,490000,exterior,3,90.0,True,False,Ibiza,retiro,Apartment,3
12205,499000,exterior,3,140.0,True,False,PacÃ­fico,retiro,Apartment,1
12206,723550,exterior,4,145.0,True,False,JerÃ³nimos,retiro,Apartment,3
12207,765000,exterior,5,185.0,True,True,JerÃ³nimos,retiro,Apartment,1
12208,940000,exterior,4,180.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,8
12209,569000,exterior,4,138.0,True,False,Estrella,retiro,Apartment,5
12210,345000,interior,4,86.0,True,False,PacÃ­fico,retiro,bajo,0
12211,535000,interior,3,120.0,True,False,Ibiza,retiro,Apartment,6
12212,648900,exterior,3,135.0,True,False,PacÃ­fico,retiro,Apartment,1
12213,456900,exterior,2,87.0,True,False,PacÃ­fico,retiro,Apartment,6
12214,720000,exterior,4,161.0,True,True,Adelfas,retiro,Apartment,8
12215,700000,exterior,3,107.0,True,True,PacÃ­fico,retiro,Apartment,5
12216,670000,exterior,3,106.0,True,False,Ãtico en PacÃ­fico,retiro,Apartment,9
12217,395000,exterior,3,95.0,True,False,PacÃ­fico,retiro,Apartment,1
12218,475000,exterior,2,103.0,True,True,Adelfas,retiro,Apartment,7
12219,225000,interior,2,37.0,True,False,Ibiza,retiro,Apartment,2
12220,460000,exterior,2,90.0,True,True,PacÃ­fico,retiro,Apartment,8
12221,299000,exterior,2,62.0,True,False,Adelfas,retiro,Apartment,3
12222,950000,exterior,4,200.0,True,True,Estrella,retiro,Apartment,7
12223,250000,exterior,1,45.0,False,False,PacÃ­fico,retiro,Apartment,3
12224,420000,exterior,2,68.0,True,False,Ibiza,retiro,Apartment,2
12225,425000,exterior,2,95.0,True,False,Adelfas,retiro,Apartment,2
12226,649000,exterior,3,110.0,True,True,Adelfas,retiro,Apartment,2
12228,479000,exterior,3,103.0,True,False,Adelfas,retiro,Apartment,7
12229,645000,exterior,3,102.0,True,False,Estrella,retiro,Apartment,4
12230,699000,exterior,3,102.0,True,True,Estrella,retiro,Apartment,4
12231,398000,interior,2,129.0,True,False,PacÃ­fico,retiro,bajo,0
12232,295000,interior,2,73.0,False,False,PacÃ­fico,retiro,Apartment,2
12233,435000,interior,2,70.0,True,False,Ibiza,retiro,Apartment,2
12234,460000,exterior,3,104.0,True,False,PacÃ­fico,retiro,Apartment,1
12235,210000,interior,2,57.0,True,False,PacÃ­fico,retiro,Apartment,2
12236,389000,interior,4,136.0,True,False,Adelfas,retiro,Apartment,1
12238,330000,interior,2,45.0,True,False,Ibiza,retiro,Apartment,4
12239,1850000,exterior,3,195.0,True,False,JerÃ³nimos,retiro,bajo,0
12240,960000,interior,2,97.0,True,False,JerÃ³nimos,retiro,Apartment,5
12241,315000,exterior,2,63.0,True,True,Adelfas,retiro,Apartment,1
12242,795000,exterior,3,153.0,True,False,PacÃ­fico,retiro,Apartment,1
12243,440000,exterior,3,112.0,True,False,Adelfas,retiro,bajo,0
12244,750000,exterior,4,133.0,True,False,Ibiza,retiro,Apartment,1
12245,338000,exterior,3,91.0,False,False,Estrella,retiro,bajo,0
12246,850000,exterior,5,180.0,True,False,Ibiza,retiro,Apartment,1
12247,1090000,exterior,4,174.0,True,False,Ibiza,retiro,Apartment,5
12251,2050000,exterior,2,181.0,True,False,JerÃ³nimos,retiro,Apartment,4
12252,509900,interior,3,94.0,True,False,Ibiza,retiro,Apartment,5
12253,298000,exterior,1,45.0,True,False,Ãtico en PacÃ­fico,retiro,Apartment,6
12254,450000,exterior,5,122.0,True,False,JerÃ³nimos,retiro,Apartment,5
12255,410000,exterior,1,59.0,True,True,Adelfas,retiro,Apartment,1
12256,640000,exterior,3,101.0,True,False,JerÃ³nimos,retiro,Apartment,5
12257,375000,exterior,2,85.0,True,False,PacÃ­fico,retiro,Apartment,5
12258,540000,exterior,3,119.0,True,False,PacÃ­fico,retiro,Apartment,2
12259,365000,exterior,2,91.0,True,False,Adelfas,retiro,bajo,0
12260,299000,exterior,1,65.0,True,True,Adelfas,retiro,entreplanta,0
12262,330000,exterior,2,50.0,True,False,PacÃ­fico,retiro,Apartment,7
12263,590000,exterior,3,136.0,True,True,PacÃ­fico,retiro,Apartment,3
12264,590000,exterior,3,132.0,True,True,PacÃ­fico,retiro,Apartment,4
12265,200000,interior,1,45.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,1
12266,1475000,interior,2,221.0,True,True,JerÃ³nimos,retiro,bajo,0
12269,439000,exterior,3,109.0,True,False,PacÃ­fico,retiro,Apartment,2
12270,795000,exterior,3,155.0,True,False,PacÃ­fico,retiro,Apartment,1
12272,495000,exterior,4,117.0,True,False,PacÃ­fico,retiro,Apartment,4
12273,1550000,exterior,3,194.0,True,False,JerÃ³nimos,retiro,Apartment,1
12276,429000,interior,2,80.0,True,False,Ibiza,retiro,Apartment,1
12278,589000,exterior,4,155.0,True,True,Estrella,retiro,Apartment,2
12279,170000,exterior,2,40.0,True,False,Adelfas,retiro,bajo,0
12280,790000,exterior,2,86.0,True,True,Estrella,retiro,Apartment,3
12281,1295000,exterior,3,157.0,True,False,Ibiza,retiro,Apartment,4
12282,359000,interior,3,60.0,True,False,PacÃ­fico,retiro,Apartment,3
12284,595000,exterior,4,115.0,True,False,Ibiza,retiro,Apartment,4
12285,410000,exterior,1,60.0,True,False,Ibiza,retiro,semi-sotano,0
12286,1190000,exterior,2,180.0,True,False,DÃºplex en JerÃ³nimos,retiro,bajo,0
12287,598000,exterior,5,145.0,True,True,PacÃ­fico,retiro,Apartment,3
12288,475000,interior,3,110.0,True,False,PacÃ­fico,retiro,Apartment,3
12289,625000,exterior,5,185.0,True,True,JerÃ³nimos,retiro,Apartment,4
12291,305000,exterior,3,101.0,False,False,PacÃ­fico,retiro,bajo,0
12295,220000,exterior,1,48.0,True,False,Estrella,retiro,bajo,0
12296,835000,exterior,5,166.0,True,True,Estrella,retiro,Apartment,12
12297,1990000,interior,4,231.0,True,True,JerÃ³nimos,retiro,Apartment,5
12298,567000,exterior,2,102.0,True,False,Adelfas,retiro,Apartment,3
12299,357000,exterior,1,72.0,True,False,Adelfas,retiro,bajo,0
12300,385000,exterior,3,77.0,True,False,PacÃ­fico,retiro,Apartment,4
12302,450000,interior,3,120.0,True,True,PacÃ­fico,retiro,Apartment,2
12303,590000,exterior,4,161.0,True,False,PacÃ­fico,retiro,Apartment,2
12307,599000,interior,4,120.0,True,False,Ibiza,retiro,Apartment,3
12308,456900,exterior,2,103.0,True,False,PacÃ­fico,retiro,Apartment,6
12309,315000,exterior,2,62.0,True,False,PacÃ­fico,retiro,Apartment,1
12310,525000,exterior,2,112.0,True,True,Estrella,retiro,Apartment,4
12311,425000,exterior,3,93.0,True,True,Estrella,retiro,Apartment,2
12312,370000,interior,2,51.0,True,False,Ibiza,retiro,Apartment,1
12313,320000,interior,2,50.0,True,False,Ibiza,retiro,Apartment,2
12316,299000,interior,2,54.0,True,False,Ibiza,retiro,Apartment,6
12317,445000,exterior,2,46.0,True,False,Ibiza,retiro,Apartment,4
12318,195000,exterior,4,115.0,True,False,PacÃ­fico,retiro,bajo,0
12319,795000,exterior,3,156.0,True,False,PacÃ­fico,retiro,Apartment,1
12320,620000,exterior,3,104.0,True,True,PacÃ­fico,retiro,entreplanta,0
12321,690000,exterior,4,162.0,True,False,Estrella,retiro,Apartment,1
12322,460000,exterior,3,120.0,True,False,PacÃ­fico,retiro,Apartment,2
12324,440000,exterior,4,112.0,True,False,PacÃ­fico,retiro,Apartment,4
12326,725000,exterior,3,150.0,True,True,Adelfas,retiro,Apartment,2
12328,850000,exterior,5,165.0,True,True,JerÃ³nimos,retiro,Apartment,5
12329,280000,interior,1,53.0,True,False,Adelfas,retiro,Apartment,1
12330,130000,exterior,1,30.0,False,False,Adelfas,retiro,Apartment,4
12332,349000,exterior,4,168.0,True,False,PacÃ­fico,retiro,bajo,0
12333,548000,exterior,4,125.0,True,False,Ibiza,retiro,Apartment,3
12334,275000,interior,1,50.0,True,False,PacÃ­fico,retiro,Apartment,7
12335,523000,exterior,3,106.0,True,False,PacÃ­fico,retiro,Apartment,2
12336,475000,exterior,3,104.0,True,False,PacÃ­fico,retiro,Apartment,2
12337,439000,interior,4,105.0,True,False,PacÃ­fico,retiro,Apartment,3
12340,1266200,exterior,3,129.0,True,False,Ibiza,retiro,Apartment,6
12342,998300,exterior,3,128.0,True,False,Ibiza,retiro,Apartment,5
12343,780000,exterior,4,183.0,True,True,Estrella,retiro,Apartment,3
12345,690000,exterior,3,119.0,True,False,Ibiza,retiro,Apartment,1
12347,576000,exterior,3,118.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,5
12348,1150000,exterior,3,200.0,True,False,JerÃ³nimos,retiro,bajo,0
12350,470000,exterior,1,52.0,True,False,Ibiza,retiro,Apartment,5
12352,615000,exterior,2,92.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,3
12353,212000,interior,1,37.0,True,False,PacÃ­fico,retiro,Apartment,3
12354,890000,exterior,2,144.0,False,False,JerÃ³nimos,retiro,entreplanta,0
12355,1480000,exterior,3,147.0,True,False,Ibiza,retiro,Apartment,2
12356,810000,exterior,5,191.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,4
12357,465000,exterior,4,105.0,True,False,Estrella,retiro,Apartment,5
12359,820000,exterior,2,89.0,True,True,Estrella,retiro,Apartment,5
12360,630000,interior,5,133.0,True,False,Ibiza,retiro,Apartment,4
12361,547000,exterior,4,144.0,True,False,JerÃ³nimos,retiro,Apartment,3
12362,695000,exterior,4,108.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,5
12363,835560,exterior,3,160.0,True,True,PacÃ­fico,retiro,Apartment,6
12365,489500,exterior,2,120.0,True,True,Estrella,retiro,entreplanta,0
12369,290000,exterior,2,70.0,True,False,Adelfas,retiro,Apartment,7
12370,690000,exterior,3,117.0,True,False,Ibiza,retiro,Apartment,1
12371,950000,exterior,4,201.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,9
12372,169900,exterior,1,44.0,True,False,PacÃ­fico,retiro,bajo,0
12373,420000,interior,4,94.0,True,False,PacÃ­fico,retiro,Apartment,5
12374,850000,exterior,3,160.0,True,True,JerÃ³nimos,retiro,Apartment,5
